Varroa Population Simulation - May 03,2018  07:39:40 PM
VarroaPop Version 3.2.8.12 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
10/02/1989  30511    157  16085   9153    223  11096     71   3151     29   2031      0      0      0   0.00   0.00      0   0.00 19410.5  0.000 15982.9  0.000      0      0      0      0      0      3.000   22.800  0.169
10/03/1989  30641    171  16369   9192    221  10735     66   3213     31   2122      0      0      0   0.00   0.00      0   0.00 19443.8  0.000 17141.1  0.000      0      0      0      0      0      3.000   22.200  0.000
10/04/1989  30798    186  16614   9239    213  10535     66   3136     29   2034      0      0      0   0.00   0.00      0   0.00 19475.3  0.000 20542.0  0.000      0      0      0      0      0      3.000   15.900  0.000
10/05/1989  30968    200  16854   9290    205  10211     68   3288     24   1784      0      0      0   0.00   0.00      0   0.00 19505.2  0.000 23962.0  0.000      0      0      0      0      0      3.000   13.900  0.000
10/06/1989  30304    213  17114   9091    199   9861     68   3432     21   1714      0      0      0   0.00   0.00      0   0.00 19532.8  0.000 25151.3  0.000      0      0      0      0      0      3.000   20.700  0.000
10/07/1989  30431    225  17376   9129    191   9610     66   3316     21   1727      0      0      0   0.00   0.00      0   0.00 19558.9  0.000 26357.3  0.000      0      0      0      0      0      3.000   18.300  0.000
10/08/1989  30544    237  17565   9163    183   9359     63   3184     20   1646      0      0      0   0.00   0.00      0   0.00 19583.8  0.000 29730.0  0.000      0      0      0      0      0      3.000   12.300  0.000
10/09/1989  30804    249  17714   9241    176   9206     61   3185     16   1328      0      0      0   0.00   0.00      0   0.00 19607.4  0.000 33131.7  0.000      0      0      0      0      0      3.000    9.600  0.000
10/10/1989  30482    260  17795   9144    168   9197     59   3012     13   1126      0      0      0   0.00   0.00      0   0.00 19629.5  0.000 36497.3  0.000      0      0      0      0      0      3.000   11.200  0.000
10/11/1989  30218    269  17881   9065    161   9094     55   2708     13   1158      0      0      0   0.00   0.00      0   0.00 19650.1  0.000 39833.6  0.000      0      0      0      0      0      3.000   14.700  0.000
10/12/1989  30521    278  18069   9156    158   8742     48   2479     14   1311      0      0      0   0.00   0.00      0   0.00 19669.8  0.000 43203.6  0.000      0      0      0      0      0      3.000   17.000  0.000
10/13/1989  30076    286  18204   9022    156   8341     41   2354     15   1456      0      0      0   0.00   0.00      0   0.00 19688.1  0.000 44390.9  0.000      0      0      0      0      0      3.000   19.000  0.000
10/14/1989  30282    293  18188   9084    149   8183     39   2152     15   1513      0      0      0   0.00   0.00      0   0.00 19705.5  0.000 45581.8  0.000      0      0      0      0      0      3.000   19.400  0.000
10/15/1989  30220    301  17978   9066    139   8194     38   2063     15   1542      0      0      0   0.00   0.00      0   0.00 19721.9  0.000 46763.4  0.000      0      0      0      0      0      3.000   20.300  0.000
10/16/1989  30289    307  17790   9086    132   8043     35   2164     15   1560      0      0      0   0.00   0.00      0   0.00 19737.5  0.000 47925.3  0.000      0      0      0      0      0      3.000   22.100  0.000
10/17/1989  29400    310  17759   8820    125   7649     33   2337     15   1586      0      0      0   0.00   0.00      0   0.00 19751.7  0.000 49059.0  0.000      0      0      0      0      0      3.000   22.300  0.020
10/18/1989  29995    308  17517   8998    121   7426     33   2479     14   1548      0      0      0   0.00   0.00      0   0.00 19675.4  0.000 45462.7  0.000      0      0      0      0      0      3.000   20.200  0.941
10/19/1989  30571    306  17258   9171    116   7298     34   2566     12   1362      0      0      0   0.00   0.00      0   0.00 19590.8  0.000 45285.2  0.000      0      0      0      0      0      3.000   13.200  0.709
10/20/1989  31250    306  17071   9375    109   7106     35   2612      8   1081      0      0      0   0.00   0.00      0   0.00 19503.2  0.000 45104.8  0.000      0      0      0      0      0      3.000    8.700  0.000
10/21/1989  31265    302  16788   9379    105   6994     34   2571      5    858      0      0      0   0.00   0.00      0   0.00 19531.8  0.000 48557.8  0.000      0      0      0      0      0      3.000    8.800  0.000
10/22/1989  31266    298  16493   9379    101   6850     32   2415      4    804      0      0      0   0.00   0.00      0   0.00 19558.7  0.000 52010.9  0.000      0      0      0      0      0      3.000   10.800  0.000
10/23/1989  31328    294  16278   9398     96   6617     28   2151      5    856      0      0      0   0.00   0.00      0   0.00 19584.1  0.000 55471.0  0.000      0      0      0      0      0      3.000   11.300  0.000
10/24/1989  31362    287  16070   9408     92   6432     24   1869      6    908      0      0      0   0.00   0.00      0   0.00 19608.1  0.000 58934.9  0.000      0      0      0      0      0      3.000   11.700  0.000
10/25/1989  31249    279  15705   9374     88   6402     21   1633      6    944      0      0      0   0.00   0.00      0   0.00 19630.6  0.000 62386.1  0.000      0      0      0      0      0      3.000   13.200  0.000
10/26/1989  31074    273  15283   9322     82   6381     18   1459      6    981      0      0      0   0.00   0.00      0   0.00 19651.7  0.000 65818.0  0.000      0      0      0      0      0      3.000   13.900  0.000
10/27/1989  31027    267  15007   9308     76   6080     15   1415      6   1022      0      0      0   0.00   0.00      0   0.00 19671.5  0.000 69244.6  0.000      0      0      0      0      0      3.000   14.600  0.000
10/28/1989  30938    257  14653   9281     73   5756     13   1496      6   1023      0      0      0   0.00   0.00      0   0.00 19690.1  0.000 72661.2  0.000      0      0      0      0      0      3.000   14.200  0.000
10/29/1989  30668    246  14189   9200     70   5593     12   1582      6   1045      0      0      0   0.00   0.00      0   0.00 19707.5  0.000 76047.7  0.000      0      0      0      0      0      3.000   16.200  0.000
10/30/1989  30254    237  13719   9076     63   5556     13   1633      6   1072      0      0      0   0.00   0.00      0   0.00 19723.7  0.000 79388.0  0.000      0      0      0      0      0      3.000   17.400  0.000
10/31/1989  29891    227  13335   8967     57   5486     14   1663      6   1126      0      0      0   0.00   0.00      0   0.00 19739.1  0.000 80374.6  0.000      0      0      0      0      0      3.000   18.800  0.000
11/01/1989  29547    216  12960   8864     54   5343     14   1719      5   1084      0      0      0   0.00   0.00      0   0.00 19753.2  0.000 83636.1  0.000      0      0      0      0      0      3.000   14.900  0.000
11/02/1989  30005    206  12532   9001     52   5189     14   1761      4    958      0      0      0   0.00   0.00      0   0.00 19660.4  0.000 83461.0  0.000      0      0      0      0      0      3.000   11.200  1.110
11/03/1989  29672    197  12151   8901     50   5011     14   1808      3    800      0      0      0   0.00   0.00      0   0.00 19678.8  0.000 86736.2  0.000      0      0      0      0      0      3.000   10.200  0.012
11/04/1989  30151    188  11848   9045     47   4852     13   1781      2    653      0      0      0   0.00   0.00      0   0.00 19696.5  0.000 92662.9  0.000      0      0      0      0      0      3.000    7.500  0.000
11/05/1989  29113    177  11799   8733     44   4670     12   1696      1    636      0      0      0   0.00   0.00      0   0.00 19712.7  0.000 95875.6  0.000      0      0      0      0      0      3.000   10.700  0.000
11/06/1989  26337    167  11767   7901     41   4496     11   1563      1    683      0      0      0   0.00   0.00      0   0.00 19726.5  0.000 98778.9  0.000      0      0      0      0      0      3.000   14.200  0.000
11/07/1989  25936    158  11572   7780     38   4338      9   1362      1    789      0      0      0   0.00   0.00      0   0.00 19739.5  0.000 101637.3  0.000      0      0      0      0      0      3.000   16.000  0.000
11/08/1989  26393    154  11453   7917     35   4248      7   1206      1    857      0      0      0   0.00   0.00      0   0.00 19678.6  0.000 98335.5  0.000      0      0      0      0      0      3.000   18.300  0.201
11/09/1989  26722    150  11226   8016     32   4218      6   1162      0    874      0      0      0   0.00   0.00      0   0.00 19617.6  0.000 95013.3  0.000      0      0      0      0      0      3.000   18.100  0.618
11/10/1989  26013    144  10799   7803     29   4215      4   1193      0    790      0      0      0   0.00   0.00      0   0.00 19635.8  0.000 97880.2  0.000      0      0      0      0      0      3.000   10.900  0.000
11/11/1989  25291    139  10423   7587     26   4190      3   1263      0    695      0      0      0   0.00   0.00      0   0.00 19652.6  0.000 100666.9  0.000      0      0      0      0      0      3.000   12.000  0.000
11/12/1989  24645    133  10069   7393     24   4067      2   1383      0    657      0      0      0   0.00   0.00      0   0.00 19668.3  0.000 103381.5  0.000      0      0      0      0      0      3.000   16.700  0.000
11/13/1989  24006    124   9624   7201     24   3995      1   1347      0    718      0      0      0   0.00   0.00      0   0.00 19682.8  0.000 106024.8  0.000      0      0      0      0      0      3.000   17.600  0.000
11/14/1989  23379    116   9209   7013     23   3965      1   1275      0    774      0      0      0   0.00   0.00      0   0.00 19696.6  0.000 106745.0  0.000      0      0      0      0      0      3.000   18.800  0.059
11/15/1989  23687    109   8979   7106     21   3912      1   1251      0    760      0      0      0   0.00   0.00      0   0.00 19621.3  0.000 106597.6  0.000      0      0      0      0      0      3.000   17.600  0.531
11/16/1989  23088    100   8821   6926     20   3871      0   1208      0    698      0      0      0   0.00   0.00      0   0.00 19637.3  0.000 109138.8  0.000      0      0      0      0      0      3.000   13.400  0.189
11/17/1989  23409     91   8517   7022     18   3817      0   1175      0    502      0      0      0   0.00   0.00      0   0.00 19562.0  0.000 108982.2  0.000      0      0      0      0      0      3.000    3.800  0.000
11/18/1989  23719     86   8275   7115     16   3679      0   1221      0    352      0      0      0   0.00   0.00      0   0.00 19485.1  0.000 108824.4  0.000      0      0      0      0      0      3.000    5.800  0.000
11/19/1989  24059     82   8220   7217     14   3521      0   1211      0    225      0      0      0   0.00   0.00      0   0.00 19406.7  0.000 108665.5  0.000      0      0      0      0      0      3.000    4.100  0.000
11/20/1989  23498     76   8261   7049     12   3402      0   1020      0    319      0      0      0   0.00   0.00      0   0.00 19432.1  0.000 111252.4  0.000      0      0      0      0      0      3.000   11.500  0.000
11/21/1989  23862     71   8275   7158     10   3271      0    855      0    366      0      0      0   0.00   0.00      0   0.00 19456.8  0.000 113879.7  0.000      0      0      0      0      0      3.000   10.200  0.000
11/22/1989  24161     68   8146   7248      8   3211      0    662      0    326      0      0      0   0.00   0.00      0   0.00 19377.2  0.000 113720.5  0.000      0      0      0      0      0      3.000    1.600  0.839
11/23/1989  24389     66   7908   7316      6   3204      0    579      0    186      0      0      0   0.00   0.00      0   0.00 19296.2  0.000 113560.5  0.000      0      0      0      0      0      3.000    1.000  0.382
11/24/1989  24597     64   7619   7379      4   3169      0    523      0     47      0      0      0   0.00   0.00      0   0.00 19213.7  0.000 113399.7  0.000      0      0      0      0      0      3.000   -0.400  0.000
11/25/1989  24747     60   7286   7424      3   3060      0    486      0     88      0      0      0   0.00   0.00      0   0.00 19129.9  0.000 113238.5  0.000      0      0      0      0      0      3.000    4.900  0.000
11/26/1989  23319     56   7002   6995      2   2920      0    413      0    224      0      0      0   0.00   0.00      0   0.00 19166.7  0.000 113480.0  0.000      0      0      0      0      0      3.000   12.900  0.000
11/27/1989  22840     52   6742   6852      1   2711      0    345      0    360      0      0      0   0.00   0.00      0   0.00 19201.3  0.000 113711.7  0.000      0      0      0      0      0      3.000   11.600  0.000
11/28/1989  21409     47   6489   6422      1   2590      0    255      0    461      0      0      0   0.00   0.00      0   0.00 19232.3  0.000 113924.3  0.000      0      0      0      0      0      3.000   16.000  0.000
11/29/1989  21685     42   6311   6505      1   2429      0    271      0    388      0      0      0   0.00   0.00      0   0.00 19158.6  0.000 113773.7  0.000      0      0      0      0      0      3.000    7.000  0.000
11/30/1989  21956     38   6254   6586      0   2163      0    379      0    305      0      0      0   0.00   0.00      0   0.00 19083.7  0.000 113622.2  0.000      0      0      0      0      0      3.000    4.300  0.000
12/01/1989  22128     33   6198   6638      0   1986      0    530      0    207      0      0      0   0.00   0.00      0   0.00 19120.5  0.000 114016.2  0.000      0      0      0      0      0      3.000    6.200  0.000
12/02/1989  22310     29   6148   6693      0   1781      0    612      0    195      0      0      0   0.00   0.00      0   0.00 19156.1  0.000 114399.8  0.000      0      0      0      0      0      3.000    6.100  0.000
12/03/1989  22543     26   6107   6762      0   1594      0    596      0    163      0      0      0   0.00   0.00      0   0.00 19078.8  0.000 114246.2  0.000      0      0      0      0      0      3.000    1.500  0.000
12/04/1989  22779     25   6060   6833      0   1492      0    513      0    109      0      0      0   0.00   0.00      0   0.00 19000.4  0.000 114091.7  0.000      0      0      0      0      0      3.000    1.300  0.000
12/05/1989  23019     24   6014   6905      0   1367      0    447      0    121      0      0      0   0.00   0.00      0   0.00 19042.1  0.000 114484.9  0.000      0      0      0      0      0      3.000    7.800  0.000
12/06/1989  20520     22   5923   6156      0   1295      0    298      0    220      0      0      0   0.00   0.00      0   0.00 19077.8  0.000 114674.6  0.000      0      0      0      0      0      3.000   12.600  0.000
12/07/1989  18849     20   5777   5654      0   1182      0    234      0    297      0      0      0   0.00   0.00      0   0.00 19109.3  0.000 114845.6  0.000      0      0      0      0      0      3.000   10.200  0.110
12/08/1989  18893     18   5494   5667      0   1170      0    263      0    221      0      0      0   0.00   0.00      0   0.00 19045.1  0.000 114705.5  0.000      0      0      0      0      0      3.000    0.300  1.280
12/09/1989  18964     16   5252   5689      0   1150      0    311      0    101      0      0      0   0.00   0.00      0   0.00 18980.1  0.000 114565.1  0.000      0      0      0      0      0      3.000   -3.000  0.630
12/10/1989  19011     14   4957   5703      0   1152      0    336      0      6      0      0      0   0.00   0.00      0   0.00 18914.3  0.000 114424.5  0.000      0      0      0      0      0      3.000   -0.800  0.000
12/11/1989  19148     12   4741   5744      0   1014      0    321      0     27      0      0      0   0.00   0.00      0   0.00 18847.5  0.000 114283.4  0.000      0      0      0      0      0      3.000    2.600  0.000
12/12/1989  19265     10   4492   5779      0    893      0    303      0     49      0      0      0   0.00   0.00      0   0.00 18779.8  0.000 114141.8  0.000      0      0      0      0      0      3.000    2.100  0.469
12/13/1989  19271      8   4199   5781      0    947      0    221      0     54      0      0      0   0.00   0.00      0   0.00 18711.3  0.000 114000.3  0.000      0      0      0      0      0      3.000    0.300  0.079
12/14/1989  19268      6   3969   5780      0   1048      0    128      0     44      0      0      0   0.00   0.00      0   0.00 18642.3  0.000 113858.7  0.000      0      0      0      0      0      3.000    1.500  0.000
12/15/1989  19246      4   3739   5773      0   1143      0     55      0     68      0      0      0   0.00   0.00      0   0.00 18572.9  0.000 113717.2  0.000      0      0      0      0      0      3.000    5.000  0.000
12/16/1989  19293      3   3634   5787      0   1080      0     54      0     63      0      0      0   0.00   0.00      0   0.00 18503.0  0.000 113575.6  0.000      0      0      0      0      0      3.000   -4.300  0.000
12/17/1989  19426      2   3557   5827      0    925      0     71      0     46      0      0      0   0.00   0.00      0   0.00 18432.5  0.000 113433.4  0.000      0      0      0      0      0      3.000   -4.800  0.000
12/18/1989  19540      1   3416   5862      0    789      0    117      0      0      0      0      0   0.00   0.00      0   0.00 18361.3  0.000 113290.8  0.000      0      0      0      0      0      3.000   -1.100  0.000
12/19/1989  19689      1   3306   5906      0    646      0     90      0      0      0      0      0   0.00   0.00      0   0.00 18289.3  0.000 113147.6  0.000      0      0      0      0      0      3.000   -2.400  0.161
12/20/1989  19750      1   3088   5925      0    586      0     68      0      0      0      0      0   0.00   0.00      0   0.00 18216.5  0.000 113004.2  0.000      0      0      0      0      0      3.000   -2.400  0.000
12/21/1989  19781      0   2847   5934      0    538      0     63      0      0      0      0      0   0.00   0.00      0   0.00 18143.1  0.000 112860.7  0.000      0      0      0      0      0      3.000   -1.000  0.000
12/22/1989  19831      0   2723   5949      0    483      0     46      0      0      0      0      0   0.00   0.00      0   0.00 18069.3  0.000 112717.0  0.000      0      0      0      0      0      3.000   -8.700  0.000
12/23/1989  19879      0   2588   5963      0    459      0      0      0      0      0      0      0   0.00   0.00      0   0.00 17995.0  0.000 112573.1  0.000      0      0      0      0      0      3.000   -8.800  0.000
12/24/1989  19878      0   2353   5963      0    438      0      0      0      0      0      0      0   0.00   0.00      0   0.00 17920.2  0.000 112429.3  0.000      0      0      0      0      0      3.000   -6.700  0.000
12/25/1989  19874      0   2114   5962      0    420      0      0      0      0      0      0      0   0.00   0.00      0   0.00 17844.9  0.000 112285.4  0.000      0      0      0      0      0      3.000   -4.500  0.000
12/26/1989  19934      0   1935   5980      0    338      0      0      0     15      0      0      0   0.00   0.00      0   0.00 17769.0  0.000 112141.3  0.000      0      0      0      0      0      3.000    1.300  0.000
12/27/1989  20032      0   1813   6009      0    218      0      0      0     15      0      0      0   0.00   0.00      0   0.00 17692.5  0.000 111996.9  0.000      0      0      0      0      0      3.000   -2.000  0.000
12/28/1989  20105      0   1713   6031      0    123      0      0      0     42      0      0      0   0.00   0.00      0   0.00 17615.5  0.000 111852.1  0.000      0      0      0      0      0      3.000    2.600  0.000
12/29/1989  20088      0   1654   6026      0    117      0     15      0     87      0      0      0   0.00   0.00      0   0.00 17538.5  0.000 111707.5  0.000      0      0      0      0      0      3.000    6.400  0.000
12/30/1989  19436      0   1562   5830      0    117      0     15      0    185      0      0      0   0.00   0.00      0   0.00 18236.8  0.000 113842.1  0.000      0      0      0      0      0      3.000   11.300  0.000
12/31/1989  19413      0   1494   5823      0    117      0     42      0    278      0      0      0   0.00   0.00      0   0.00 18162.2  0.000 113714.6  0.000      0      0      0      0      0      3.000   14.500  0.280
01/01/1990  19417      0   1362   5825      0     90      0    102      0    285      0      0      0   0.00   0.00      0   0.00 18087.2  0.000 113572.5  0.000      0      0      0      0      0      3.000    7.000  0.130
01/02/1990  19416      0   1245   5824      0     68      0    200      0    205      0      0      0   0.00   0.00      0   0.00 18012.0  0.000 113430.4  0.000      0      0      0      0      0      3.000    1.500  0.000
01/03/1990  19398      0   1222   5819      0     78      0    305      0    153      0      0      0   0.00   0.00      0   0.00 18081.2  0.000 113780.8  0.000      0      0      0      0      0      3.000    6.900  0.000
01/04/1990  18217      0   1220   5465      0     61      0    372      0    204      0      0      0   0.00   0.00      0   0.00 18144.0  0.000 113960.2  0.000      0      0      0      0      0      3.000   13.100  0.000
01/05/1990  17545      0   1266   5263      0     42      0    363      0    296      0      0      0   0.00   0.00      0   0.00 18202.5  0.000 114130.2  0.000      0      0      0      0      0      3.000   12.100  0.051
01/06/1990  17522      0   1197   5256      0    102      0    371      0    321      0      0      0   0.00   0.00      0   0.00 18134.8  0.000 114011.9  0.000      0      0      0      0      0      3.000    9.800  0.311
01/07/1990  17500      0   1042   5250      0    200      0    391      0    270      0      0      0   0.00   0.00      0   0.00 18066.7  0.000 113877.3  0.000      0      0      0      0      0      3.000    6.500  0.059
01/08/1990  17478      0    906   5243      0    320      0    381      0    212      0      0      0   0.00   0.00      0   0.00 17998.4  0.000 113742.7  0.000      0      0      0      0      0      3.000    4.800  0.500
01/09/1990  17456      0    736   5236      0    387      0    407      0    178      0      0      0   0.00   0.00      0   0.00 17929.9  0.000 113608.2  0.000      0      0      0      0      0      3.000    5.400  0.000
01/10/1990  17434      0    654   5230      0    405      0    456      0    191      0      0      0   0.00   0.00      0   0.00 18554.9  0.000 113917.7  0.000      0      0      0      0      0      3.000    7.500  0.000
01/11/1990  14151      0    601   4245      0    473      0    440      0    229      0      0      0   0.00   0.00      0   0.00 18591.6  0.000 114161.1  0.000      0      0      0      0      0      3.000    8.400  0.000
01/12/1990  14130      0    529   4239      0    591      0    381      0    244      0      0      0   0.00   0.00      0   0.00 18536.2  0.000 114040.6  0.000      0      0      0      0      0      3.000    7.100  0.000
01/13/1990  14109      0    459   4232      0    701      0    351      0    181      0      0      0   0.00   0.00      0   0.00 18480.7  0.000 113920.2  0.000      0      0      0      0      0      3.000    1.200  0.000
01/14/1990  14088      0    438   4226      0    794      0    348      0    131      0      0      0   0.00   0.00      0   0.00 18425.3  0.000 113799.9  0.000      0      0      0      0      0      3.000    3.300  0.000
01/15/1990  11879      0    420   3563      0    861      0    355      0    164      0      0      0   0.00   0.00      0   0.00 18458.9  0.000 113916.0  0.000      0      0      0      0      0      3.000   10.000  0.000
01/16/1990  11551      0    353   3465      0    898      0    320      0    266      0      0      0   0.00   0.00      0   0.00 18490.8  0.000 114027.8  0.000      0      0      0      0      0      3.000   12.000  0.000
01/17/1990  11067      0    233   3320      0    957      0    301      0    364      0      0      0   0.00   0.00      0   0.00 18520.7  0.000 114133.7  0.000      0      0      0      0      0      3.000   14.100  0.000
01/18/1990  10589      0    165   3176      0   1010      0    328      0    405      0      0      0   0.00   0.00      0   0.00 18548.8  0.000 114233.9  0.000      0      0      0      0      0      3.000   15.300  0.000
01/19/1990  10629      0    219   3188      0   1040      0    357      0    397      0      0      0   0.00   0.00      0   0.00 18506.5  0.000 114151.8  0.000      0      0      0      0      0      3.000   10.500  0.000
01/20/1990  10707      0    317   3212      0   1016      0    421      0    361      0      0      0   0.00   0.00      0   0.00 18463.8  0.000 114069.3  0.000      0      0      0      0      0      3.000    9.200  0.000
01/21/1990  10807      0    437   3242      0    913      0    552      0    369      0      0      0   0.00   0.00      0   0.00 18422.0  0.000 113986.2  0.000      0      0      0      0      0      3.000   15.100  0.902
01/22/1990  10854      0    477   3256      0    886      0    623      0    363      0      0      0   0.00   0.00      0   0.00 18452.6  0.000 114090.4  0.000      0      0      0      0      0      3.000    9.000  0.000
01/23/1990   8794      0    473   2638      0    975      0    618      0    375      0      0      0   0.00   0.00      0   0.00 18477.0  0.000 114173.8  0.000      0      0      0      0      0      3.000    9.600  0.000
01/24/1990   8844      0    536   2653      0   1026      0    655      0    331      0      0      0   0.00   0.00      0   0.00 18442.6  0.000 114102.0  0.000      0      0      0      0      0      3.000   10.100  0.051
01/25/1990   8944      0    637   2683      0   1046      0    622      0    392      0      0      0   0.00   0.00      0   0.00 18407.7  0.000 114029.6  0.000      0      0      0      0      0      3.000   16.200  0.390
01/26/1990   9036      0    701   2710      0   1084      0    588      0    349      0      0      0   0.00   0.00      0   0.00 18373.5  0.000 113934.1  0.000      0      0      0      0      0      3.000    5.600  0.409
01/27/1990   9111      0    794   2733      0   1102      0    589      0    303      0      0      0   0.00   0.00      0   0.00 18339.3  0.000 113838.2  0.000      0      0      0      0      0      3.000    5.000  0.000
01/28/1990   8959      0    861   2687      0   1137      0    653      0    246      0      0      0   0.00   0.00      0   0.00 18366.0  0.000 113925.1  0.000      0      0      0      0      0      3.000    8.700  0.000
01/29/1990   8994      0    913   2698      0   1241      0    568      0    338      0      0      0   0.00   0.00      0   0.00 18331.3  0.000 113852.5  0.000      0      0      0      0      0      3.000   13.900  0.272
01/30/1990   9036      0    972   2710      0   1287      0    529      0    378      0      0      0   0.00   0.00      0   0.00 18296.8  0.000 113757.0  0.000      0      0      0      0      0      3.000    8.000  0.000
01/31/1990   8849      0   1052   2654      0   1321      0    524      0    394      0      0      0   0.00   0.00      0   0.00 18323.8  0.000 113843.4  0.000      0      0      0      0      0      3.000    9.500  0.000
02/01/1990   8649      0   1142   2594      0   1343      0    575      0    362      0      0      0   0.00   0.00      0   0.00 18349.9  0.000 113927.2  0.000      0      0      0      0      0      3.000    9.900  0.000
02/02/1990   2740      0   1216    822      0   1435      0    515      0    455      0      0      0   0.00   0.00      0   0.00 18358.1  0.000 113953.0  0.000      0      0      0      0      0      3.000   16.600  0.000
02/03/1990   2326      0   1233    697      0   1489      0    569      0    419      0      0      0   0.00   0.00      0   0.00 18365.1  0.000 113974.8  0.000      0      0      0      0      0      3.000   16.800  0.012
02/04/1990   2358      0   1273    707      0   1515      0    634      0    353      0      0      0   0.00   0.00      0   0.00 18372.1  0.000 113996.8  0.000      0      0      0      0      0      3.000   14.600  0.020
02/05/1990   2457      0   1380    737      0   1517      0    724      0    186      0      0      0   0.00   0.00      0   0.00 18365.0  0.000 113948.3  0.000      0      0      0      0      0      3.000    6.000  0.000
02/06/1990   2568      0   1484    770      0   1561      0    650      0    138      0      0      0   0.00   0.00      0   0.00 18372.6  0.000 113989.9  0.000      0      0      0      0      0      3.000    8.000  0.000
02/07/1990   2200      0   1622    578      0   1529      0    609      0    136      0      0      0   0.00   0.00      0   0.00 18378.4  0.000 114007.5  0.000      0      0      0      0      0      3.000   12.900  0.098
02/08/1990   2286      0   1743    543      0   1506      0    516      0    138      0      0      0   0.00   0.00      0   0.00 18383.8  0.000 114023.9  0.000      0      0      0      0      0      3.000   10.300  0.000
02/09/1990   2202      0   1794    408      0   1526      0    426      0    140      0      0      0   0.00   0.00      0   0.00 18387.8  0.000 114035.7  0.000      0      0      0      0      0      3.000   14.700  0.189
02/10/1990   2296      0   1798    498      0   1623      0    290      0    111      0      0      0   0.00   0.00      0   0.00 18382.5  0.000 114008.8  0.000      0      0      0      0      0      3.000   14.500  1.118
02/11/1990   2444      0   1834    610      0   1556      0    235      0    101      0      0      0   0.00   0.00      0   0.00 18376.6  0.000 113960.5  0.000      0      0      0      0      0      3.000    7.700  0.000
02/12/1990   2541      0   1872    669      0   1516      0    213      0     86      0      0      0   0.00   0.00      0   0.00 18370.4  0.000 113911.1  0.000      0      0      0      0      0      3.000    7.300  0.000
02/13/1990   2646      0   1968    678      0   1434      0    215      0    100      0      0      0   0.00   0.00      0   0.00 18377.2  0.000 113932.0  0.000      0      0      0      0      0      3.000   12.000  0.000
02/14/1990   2696      0   2012    684      0   1363      0    198      0    139      0      0      0   0.00   0.00      0   0.00 18384.0  0.000 113953.0  0.000      0      0      0      0      0      3.000   16.400  0.000
02/15/1990   2762      0   2060    702      0   1260      0    163      0    183      0      0      0   0.00   0.00      0   0.00 18390.7  0.000 113961.1  0.000      0      0      0      0      0      3.000   18.900  0.000
02/16/1990   2824      0   2021    803      0   1223      0    177      0    209      0      0      0   0.00   0.00      0   0.00 18381.8  0.000 113669.7  0.000      0      0      0      0      0      3.000   18.500  1.220
02/17/1990   2810      0   1994    816      0   1200      0    197      0    211      0      0      0   0.00   0.00      0   0.00 18390.0  0.000 113695.9  0.000      0      0      0      0      0      3.000   13.100  0.000
02/18/1990   2910      0   2036    873      0   1125      0    235      0    173      0      0      0   0.00   0.00      0   0.00 18382.6  0.000 113642.9  0.000      0      0      0      0      0      3.000    6.000  0.181
02/19/1990   3065      0   2147    918      0    986      0    285      0    153      0      0      0   0.00   0.00      0   0.00 18375.0  0.000 113609.8  0.000      0      0      0      0      0      3.000    9.200  0.441
02/20/1990   3163      0   2194    948      0    908      0    322      0    136      0      0      0   0.00   0.00      0   0.00 18367.0  0.000 113554.5  0.000      0      0      0      0      0      3.000    7.500  0.000
02/21/1990   3280      0   2239    984      0    831      0    308      0    146      0      0      0   0.00   0.00      0   0.00 18376.9  0.000 113610.1  0.000      0      0      0      0      0      3.000    6.200  0.000
02/22/1990   3404      0   2280   1021      0    763      0    299      0    182      0      0      0   0.00   0.00      0   0.00 18368.2  0.000 113574.4  0.000      0      0      0      0      0      3.000   13.500  0.311
02/23/1990   3596      0   2405   1078      0    636      0    275      0    241      0      0      0   0.00   0.00      0   0.00 18358.9  0.000 113537.2  0.000      0      0      0      0      0      3.000   15.200  0.228
02/24/1990   3678      0   2477   1103      0    621      0    245      0    259      0      0      0   0.00   0.00      0   0.00 18349.4  0.000 113477.3  0.000      0      0      0      0      0      3.000    7.300  0.000
02/25/1990   3736      0   2502   1120      0    621      0    270      0    169      0      0      0   0.00   0.00      0   0.00 18339.7  0.000 113417.0  0.000      0      0      0      0      0      3.000   -1.500  0.000
02/26/1990   3761      0   2427   1128      0    623      0    343      0     62      0      0      0   0.00   0.00      0   0.00 18329.8  0.000 113356.5  0.000      0      0      0      0      0      3.000   -2.600  0.000
02/27/1990   3795      0   2349   1138      0    636      0    351      0     63      0      0      0   0.00   0.00      0   0.00 18319.0  0.000 113295.6  0.000      0      0      0      0      0      3.000    6.400  0.000
02/28/1990   3850      0   2274   1155      0    621      0    303      0    163      0      0      0   0.00   0.00      0   0.00 18330.9  0.000 113334.2  0.000      0      0      0      0      0      3.000   10.000  0.000
